Year,City,Total population,Under 5 years,Percent Under 5 years,5 to 9 years,Percent 5 to 9 years,10 to 14 years,Percent 10 to 14 years,15 to 19 years,Percent 15 to 19 years,20 to 24 years,Percent 20 to 24 years,25 to 34 years,Percent 25 to 34 years,35 to 44 years,Percent 35 to 44 years,45 to 54 years,Percent 45 to 54 years,55 to 59 years,Percent 55 to 59 years,60 to 64 years,Percent 60 to 64 years,65 to 74 years,Percent 65 to 74 years,75 to 84 years,Percent 75 to 84 years,85 years and over,Percent 85 years and over
2019,Daly City,"106,294","3,861",3.60%,"4,720",4.40%,"4,922",4.60%,"5,874",5.50%,"8,261",7.80%,"16,265",15.30%,"16,966",16.00%,"11,705",11.00%,"8,388",7.90%,"6,826",6.40%,"10,073",9.50%,"5,896",5.50%,"2,537",2.40%
2019,Davis,"69,420","1,723",2.50%,"2,028",2.90%,"2,324",3.30%,"7,313",10.50%,"19,846",28.60%,"9,400",13.50%,"6,115",8.80%,"7,093",10.20%,"3,542",5.10%,"2,322",3.30%,"4,931",7.10%,"1,615",2.30%,"1,168",1.70%
2019,Downey,"111,127","6,404",5.80%,"7,593",6.80%,"7,329",6.60%,"7,727",7.00%,"7,624",6.90%,"16,355",14.70%,"13,560",12.20%,"18,744",16.90%,"6,290",5.70%,"5,685",5.10%,"8,899",8.00%,"3,603",3.20%,"1,314",1.20%
2019,East Los Angeles,"119,890","8,916",7.40%,"7,751",6.50%,"9,497",7.90%,"8,259",6.90%,"10,272",8.60%,"20,422",17.00%,"14,649",12.20%,"14,055",11.70%,"7,281",6.10%,"6,703",5.60%,"7,624",6.40%,"2,952",2.50%,"1,509",1.30%
2019,El Cajon,"102,699","8,435",8.20%,"5,767",5.60%,"6,956",6.80%,"5,368",5.20%,"6,951",6.80%,"17,981",17.50%,"14,731",14.30%,"10,563",10.30%,"7,465",7.30%,"5,680",5.50%,"7,840",7.60%,"3,594",3.50%,"1,368",1.30%
2019,Elk Grove,"174,791","9,197",5.30%,"10,368",5.90%,"12,583",7.20%,"15,068",8.60%,"8,305",4.80%,"22,841",13.10%,"22,666",13.00%,"28,404",16.30%,"11,758",6.70%,"12,446",7.10%,"13,797",7.90%,"5,537",3.20%,"1,821",1.00%
2019,El Monte,"115,477","6,781",5.90%,"5,144",4.50%,"7,833",6.80%,"6,944",6.00%,"9,100",7.90%,"16,841",14.60%,"17,472",15.10%,"15,948",13.80%,"6,988",6.10%,"4,178",3.60%,"10,868",9.40%,"4,685",4.10%,"2,695",2.30%
2019,Escondido,"151,619","9,288",6.10%,"10,004",6.60%,"11,149",7.40%,"7,750",5.10%,"11,070",7.30%,"20,879",13.80%,"19,264",12.70%,"18,432",12.20%,"10,238",6.80%,"10,082",6.60%,"12,146",8.00%,"7,498",4.90%,"3,819",2.50%
2019,Fairfield,"117,136","8,260",7.10%,"6,844",5.80%,"8,526",7.30%,"7,394",6.30%,"7,592",6.50%,"19,505",16.70%,"16,587",14.20%,"14,555",12.40%,"6,223",5.30%,"6,411",5.50%,"9,406",8.00%,"3,721",3.20%,"2,112",1.80%
2019,Florence-Graham,"70,149","6,231",8.90%,"5,545",7.90%,"5,783",8.20%,"5,058",7.20%,"4,451",6.30%,"12,153",17.30%,"9,623",13.70%,"7,556",10.80%,"3,921",5.60%,"4,157",5.90%,"3,898",5.60%,"1,411",2.00%,362,0.50%
2019,Folsom,"81,324","4,197",5.20%,"4,791",5.90%,"6,077",7.50%,"5,358",6.60%,"3,791",4.70%,"10,696",13.20%,"12,548",15.40%,"13,962",17.20%,"5,106",6.30%,"4,520",5.60%,"5,469",6.70%,"3,783",4.70%,"1,026",1.30%
2019,Fontana,"214,557","12,907",6.00%,"18,615",8.70%,"19,064",8.90%,"17,923",8.40%,"16,342",7.60%,"29,688",13.80%,"33,742",15.70%,"26,715",12.50%,"10,036",4.70%,"8,512",4.00%,"13,224",6.20%,"5,965",2.80%,"1,824",0.90%
2019,Fremont,"241,117","13,339",5.50%,"17,185",7.10%,"15,413",6.40%,"12,617",5.20%,"10,036",4.20%,"37,237",15.40%,"38,758",16.10%,"35,641",14.80%,"17,074",7.10%,"13,588",5.60%,"15,808",6.60%,"10,466",4.30%,"3,955",1.60%
2019,Fresno,"531,581","41,248",7.80%,"39,419",7.40%,"44,330",8.30%,"37,948",7.10%,"40,772",7.70%,"88,365",16.60%,"72,581",13.70%,"52,777",9.90%,"26,616",5.00%,"24,914",4.70%,"36,901",6.90%,"16,038",3.00%,"9,672",1.80%
2019,Fullerton,"138,638","9,071",6.50%,"9,113",6.60%,"8,968",6.50%,"8,005",5.80%,"12,295",8.90%,"21,027",15.20%,"18,483",13.30%,"17,340",12.50%,"7,198",5.20%,"7,812",5.60%,"10,007",7.20%,"6,550",4.70%,"2,769",2.00%
2019,Garden Grove,"171,670","8,873",5.20%,"9,172",5.30%,"11,375",6.60%,"10,212",5.90%,"9,939",5.80%,"26,453",15.40%,"19,055",11.10%,"24,800",14.40%,"13,520",7.90%,"8,974",5.20%,"16,692",9.70%,"8,959",5.20%,"3,646",2.10%
2019,Glendale,"199,301","10,578",5.30%,"10,178",5.10%,"11,771",5.90%,"8,719",4.40%,"10,379",5.20%,"29,702",14.90%,"28,883",14.50%,"26,429",13.30%,"14,889",7.50%,"11,449",5.70%,"20,017",10.00%,"12,612",6.30%,"3,695",1.90%
2019,Hawthorne,"86,062","6,667",7.70%,"7,294",8.50%,"6,232",7.20%,"5,400",6.30%,"5,499",6.40%,"15,733",18.30%,"10,108",11.70%,"12,874",15.00%,"4,168",4.80%,"4,657",5.40%,"4,027",4.70%,"2,302",2.70%,"1,101",1.30%
2019,Hayward,"159,202","7,971",5.00%,"8,055",5.10%,"9,009",5.70%,"10,270",6.50%,"12,478",7.80%,"27,739",17.40%,"23,528",14.80%,"18,457",11.60%,"11,671",7.30%,"10,039",6.30%,"11,537",7.20%,"5,880",3.70%,"2,568",1.60%
2019,Hemet,"85,341","5,277",6.20%,"7,187",8.40%,"5,186",6.10%,"4,764",5.60%,"5,600",6.60%,"9,284",10.90%,"11,018",12.90%,"6,572",7.70%,"5,522",6.50%,"4,961",5.80%,"10,452",12.20%,"7,270",8.50%,"2,248",2.60%
2019,Hesperia,"95,753","7,973",8.30%,"7,441",7.80%,"6,829",7.10%,"8,727",9.10%,"6,220",6.50%,"12,177",12.70%,"13,339",13.90%,"11,010",11.50%,"6,622",6.90%,"5,597",5.80%,"6,297",6.60%,"2,651",2.80%,870,0.90%
2019,Huntington Beach,"199,228","10,114",5.10%,"9,119",4.60%,"9,419",4.70%,"11,773",5.90%,"11,223",5.60%,"30,942",15.50%,"22,376",11.20%,"26,575",13.30%,"15,721",7.90%,"14,068",7.10%,"21,775",10.90%,"11,553",5.80%,"4,570",2.30%
2019,Indio,"91,756","4,922",5.40%,"3,953",4.30%,"5,711",6.20%,"7,205",7.90%,"6,631",7.20%,"11,471",12.50%,"9,601",10.50%,"10,303",11.20%,"5,396",5.90%,"5,676",6.20%,"12,835",14.00%,"6,634",7.20%,"1,418",1.50%
2019,Inglewood,"108,170","5,933",5.50%,"5,774",5.30%,"7,573",7.00%,"7,055",6.50%,"8,614",8.00%,"16,936",15.70%,"15,660",14.50%,"13,795",12.80%,"7,069",6.50%,"6,656",6.20%,"7,414",6.90%,"3,590",3.30%,"2,101",1.90%
2019,Irvine,"287,387","20,770",7.20%,"15,701",5.50%,"15,210",5.30%,"23,281",8.10%,"25,738",9.00%,"52,286",18.20%,"40,133",14.00%,"37,183",12.90%,"13,059",4.50%,"14,730",5.10%,"18,418",6.40%,"7,290",2.50%,"3,588",1.20%
2019,Jurupa Valley,"109,525","7,666",7.00%,"9,673",8.80%,"10,334",9.40%,"9,701",8.90%,"7,213",6.60%,"15,872",14.50%,"15,260",13.90%,"11,673",10.70%,"4,505",4.10%,"5,393",4.90%,"8,192",7.50%,"3,056",2.80%,987,0.90%
2019,Laguna Niguel,"66,384","3,647",5.50%,"3,817",5.70%,"4,185",6.30%,"2,955",4.50%,"3,755",5.70%,"8,219",12.40%,"7,351",11.10%,"8,867",13.40%,"4,562",6.90%,"6,464",9.70%,"8,166",12.30%,"3,483",5.20%,913,1.40%
2019,Lake Elsinore,"69,283","6,134",8.90%,"5,801",8.40%,"6,220",9.00%,"5,545",8.00%,"4,267",6.20%,"10,555",15.20%,"8,374",12.10%,"9,953",14.40%,"3,607",5.20%,"3,119",4.50%,"3,197",4.60%,"2,024",2.90%,487,0.70%
2019,Lake Forest,"85,529","5,786",6.80%,"5,258",6.10%,"5,890",6.90%,"5,182",6.10%,"3,679",4.30%,"10,731",12.50%,"12,515",14.60%,"13,417",15.70%,"6,971",8.20%,"4,864",5.70%,"7,220",8.40%,"2,949",3.40%,"1,067",1.20%
2019,Lakewood,"79,302","4,350",5.50%,"5,965",7.50%,"4,594",5.80%,"4,715",5.90%,"6,388",8.10%,"10,024",12.60%,"11,135",14.00%,"11,910",15.00%,"4,424",5.60%,"5,736",7.20%,"6,257",7.90%,"2,607",3.30%,"1,197",1.50%
2019,Lancaster,"157,604","9,551",6.10%,"12,371",7.80%,"14,822",9.40%,"12,974",8.20%,"8,962",5.70%,"23,315",14.80%,"22,039",14.00%,"18,019",11.40%,"8,868",5.60%,"9,362",5.90%,"10,662",6.80%,"5,375",3.40%,"1,284",0.80%
2019,Livermore,"90,188","6,798",7.50%,"5,217",5.80%,"6,314",7.00%,"5,256",5.80%,"3,674",4.10%,"11,168",12.40%,"13,391",14.80%,"13,463",14.90%,"6,361",7.10%,"3,885",4.30%,"8,607",9.50%,"3,982",4.40%,"2,072",2.30%
2019,Lodi,"67,581","4,268",6.30%,"4,398",6.50%,"7,593",11.20%,"4,918",7.30%,"3,130",4.60%,"9,432",14.00%,"9,311",13.80%,"8,898",13.20%,"3,452",5.10%,"2,687",4.00%,"5,581",8.30%,"2,888",4.30%,"1,025",1.50%
2019,Long Beach,"462,645","26,035",5.60%,"27,578",6.00%,"29,306",6.30%,"29,027",6.30%,"32,848",7.10%,"79,582",17.20%,"66,450",14.40%,"59,146",12.80%,"28,561",6.20%,"26,074",5.60%,"36,441",7.90%,"13,910",3.00%,"7,687",1.70%
2019,Los Angeles,"3,979,537","227,867",5.70%,"213,915",5.40%,"230,913",5.80%,"239,774",6.00%,"289,106",7.30%,"728,072",18.30%,"572,082",14.40%,"523,159",13.10%,"226,042",5.70%,"208,326",5.20%,"291,898",7.30%,"155,204",3.90%,"73,179",1.80%
2019,Lynwood,"69,902","6,306",9.00%,"4,604",6.60%,"5,908",8.50%,"4,685",6.70%,"6,118",8.80%,"12,068",17.30%,"9,579",13.70%,"8,153",11.70%,"2,703",3.90%,"3,645",5.20%,"3,709",5.30%,"1,872",2.70%,552,0.80%
2019,Madera,"65,859","6,341",9.60%,"8,157",12.40%,"5,545",8.40%,"5,593",8.50%,"4,949",7.50%,"9,532",14.50%,"8,717",13.20%,"6,866",10.40%,"3,220",4.90%,"2,193",3.30%,"2,672",4.10%,"1,843",2.80%,231,0.40%
2019,Manteca,"83,037","4,729",5.70%,"6,583",7.90%,"6,672",8.00%,"4,774",5.70%,"5,097",6.10%,"10,193",12.30%,"11,829",14.20%,"10,967",13.20%,"5,169",6.20%,"4,803",5.80%,"6,502",7.80%,"4,011",4.80%,"1,708",2.10%
2019,Menifee,"94,738","6,480",6.80%,"6,949",7.30%,"7,799",8.20%,"6,183",6.50%,"5,145",5.40%,"11,860",12.50%,"13,325",14.10%,"9,310",9.80%,"4,971",5.20%,"5,592",5.90%,"7,606",8.00%,"7,029",7.40%,"2,489",2.60%
2019,Merced,"83,668","5,791",6.90%,"6,854",8.20%,"7,181",8.60%,"5,712",6.80%,"9,682",11.60%,"12,900",15.40%,"12,269",14.70%,"8,018",9.60%,"3,783",4.50%,"3,901",4.70%,"4,416",5.30%,"2,583",3.10%,578,0.70%
2019,Milpitas,"84,184","5,485",6.50%,"3,576",4.20%,"2,867",3.40%,"3,309",3.90%,"4,698",5.60%,"17,856",21.20%,"13,057",15.50%,"10,363",12.30%,"4,699",5.60%,"6,300",7.50%,"6,867",8.20%,"3,753",4.50%,"1,354",1.60%
2019,Mission Viejo,"94,375","4,136",4.40%,"4,030",4.30%,"5,334",5.70%,"5,902",6.30%,"4,449",4.70%,"9,799",10.40%,"9,289",9.80%,"13,820",14.60%,"7,734",8.20%,"8,139",8.60%,"11,588",12.30%,"7,100",7.50%,"3,055",3.20%
2019,Modesto,"215,196","16,527",7.70%,"13,272",6.20%,"16,010",7.40%,"13,567",6.30%,"13,321",6.20%,"32,581",15.10%,"24,800",11.50%,"26,128",12.10%,"14,341",6.70%,"12,439",5.80%,"18,338",8.50%,"11,034",5.10%,"2,838",1.30%
2019,Moreno Valley,"213,064","15,963",7.50%,"16,163",7.60%,"18,758",8.80%,"14,606",6.90%,"19,992",9.40%,"33,900",15.90%,"29,066",13.60%,"25,754",12.10%,"11,098",5.20%,"9,986",4.70%,"11,249",5.30%,"4,946",2.30%,"1,583",0.70%
2019,Mountain View,"82,726","4,269",5.20%,"3,885",4.70%,"4,101",5.00%,"3,967",4.80%,"4,478",5.40%,"20,883",25.20%,"13,095",15.80%,"10,843",13.10%,"4,122",5.00%,"3,632",4.40%,"5,103",6.20%,"3,232",3.90%,"1,116",1.30%
2019,Murrieta,"116,223","9,184",7.90%,"8,332",7.20%,"8,961",7.70%,"9,894",8.50%,"5,500",4.70%,"18,643",16.00%,"13,907",12.00%,"15,546",13.40%,"6,949",6.00%,"4,697",4.00%,"8,616",7.40%,"4,119",3.50%,"1,875",1.60%
2019,Napa,"78,130","4,098",5.20%,"3,491",4.50%,"5,830",7.50%,"4,702",6.00%,"3,365",4.30%,"10,963",14.00%,"10,585",13.50%,"9,883",12.60%,"5,481",7.00%,"4,660",6.00%,"9,757",12.50%,"3,587",4.60%,"1,728",2.20%
2019,Newport Beach,"84,522","2,958",3.50%,"3,545",4.20%,"5,974",7.10%,"3,873",4.60%,"4,972",5.90%,"10,017",11.90%,"9,469",11.20%,"11,658",13.80%,"6,992",8.30%,"7,270",8.60%,"10,118",12.00%,"4,891",5.80%,"2,785",3.30%
2019,Norwalk,"103,946","7,144",6.90%,"6,682",6.40%,"6,858",6.60%,"5,660",5.40%,"7,255",7.00%,"17,551",16.90%,"14,465",13.90%,"11,873",11.40%,"6,453",6.20%,"6,457",6.20%,"8,279",8.00%,"3,955",3.80%,"1,314",1.30%
2019,Oakland,"433,044","27,526",6.40%,"22,996",5.30%,"23,022",5.30%,"21,197",4.90%,"23,083",5.30%,"83,729",19.30%,"72,859",16.80%,"54,337",12.50%,"22,640",5.20%,"21,760",5.00%,"35,665",8.20%,"17,201",4.00%,"7,029",1.60%
2019,Oceanside,"175,762","11,462",6.50%,"9,924",5.60%,"12,132",6.90%,"8,055",4.60%,"11,821",6.70%,"27,523",15.70%,"23,422",13.30%,"17,907",10.20%,"12,336",7.00%,"12,372",7.00%,"15,791",9.00%,"9,063",5.20%,"3,954",2.20%
2019,Ontario,"184,999","13,807",7.50%,"13,395",7.20%,"14,699",7.90%,"11,933",6.50%,"12,797",6.90%,"36,105",19.50%,"23,624",12.80%,"21,931",11.90%,"10,116",5.50%,"10,241",5.50%,"9,450",5.10%,"5,685",3.10%,"1,216",0.70%
2019,Orange,"138,661","9,408",6.80%,"7,429",5.40%,"7,048",5.10%,"10,028",7.20%,"10,894",7.90%,"21,332",15.40%,"18,235",13.20%,"18,015",13.00%,"9,683",7.00%,"7,816",5.60%,"10,937",7.90%,"5,800",4.20%,"2,036",1.50%
2019,Oxnard,"208,875","12,518",6.00%,"15,028",7.20%,"17,858",8.50%,"16,471",7.90%,"14,142",6.80%,"30,635",14.70%,"26,858",12.90%,"28,035",13.40%,"12,865",6.20%,"11,786",5.60%,"12,811",6.10%,"6,789",3.30%,"3,079",1.50%
2019,Palmdale,"155,065","11,029",7.10%,"10,643",6.90%,"14,890",9.60%,"12,696",8.20%,"13,371",8.60%,"20,020",12.90%,"20,791",13.40%,"19,579",12.60%,"8,490",5.50%,"8,602",5.50%,"9,600",6.20%,"4,552",2.90%,802,0.50%
2019,Palo Alto,"65,365","4,625",7.10%,"3,328",5.10%,"4,945",7.60%,"3,733",5.70%,"2,992",4.60%,"7,787",11.90%,"7,935",12.10%,"9,370",14.30%,"4,400",6.70%,"2,820",4.30%,"6,579",10.10%,"4,703",7.20%,"2,148",3.30%
2019,Pasadena,"141,040","8,934",6.30%,"5,637",4.00%,"5,424",3.80%,"4,949",3.50%,"7,197",5.10%,"29,714",21.10%,"22,550",16.00%,"17,639",12.50%,"8,375",5.90%,"8,143",5.80%,"12,063",8.60%,"7,422",5.30%,"2,993",2.10%
2019,Perris,"79,294","5,857",7.40%,"6,904",8.70%,"6,757",8.50%,"5,887",7.40%,"6,413",8.10%,"11,997",15.10%,"11,217",14.10%,"11,253",14.20%,"3,982",5.00%,"3,152",4.00%,"3,427",4.30%,"2,105",2.70%,343,0.40%
2019,Pittsburg,"72,569","5,985",8.20%,"3,435",4.70%,"4,560",6.30%,"4,471",6.20%,"5,209",7.20%,"12,032",16.60%,"10,784",14.90%,"7,854",10.80%,"4,125",5.70%,"4,998",6.90%,"6,128",8.40%,"2,282",3.10%,706,1.00%
2019,Pleasanton,"81,794","3,966",4.80%,"4,282",5.20%,"7,252",8.90%,"5,579",6.80%,"2,824",3.50%,"7,858",9.60%,"12,476",15.30%,"12,482",15.30%,"5,409",6.60%,"6,253",7.60%,"7,123",8.70%,"4,679",5.70%,"1,611",2.00%
2019,Pomona,"151,696","10,073",6.60%,"9,914",6.50%,"9,048",6.00%,"12,967",8.50%,"12,455",8.20%,"22,705",15.00%,"21,974",14.50%,"17,563",11.60%,"7,947",5.20%,"8,463",5.60%,"10,743",7.10%,"5,306",3.50%,"2,538",1.70%
2019,Rancho Cordova,"75,086","7,738",10.30%,"6,840",9.10%,"4,854",6.50%,"2,856",3.80%,"5,196",6.90%,"12,195",16.20%,"10,512",14.00%,"7,589",10.10%,"3,608",4.80%,"4,292",5.70%,"6,313",8.40%,"1,972",2.60%,"1,121",1.50%
2019,Rancho Cucamonga,"177,614","11,592",6.50%,"10,442",5.90%,"11,734",6.60%,"12,144",6.80%,"9,177",5.20%,"28,783",16.20%,"21,954",12.40%,"25,770",14.50%,"12,590",7.10%,"9,147",5.10%,"16,130",9.10%,"6,744",3.80%,"1,407",0.80%
2019,Redding,"92,598","5,787",6.20%,"6,281",6.80%,"5,221",5.60%,"5,127",5.50%,"6,210",6.70%,"13,744",14.80%,"10,979",11.90%,"9,455",10.20%,"7,177",7.80%,"5,549",6.00%,"9,589",10.40%,"4,928",5.30%,"2,551",2.80%
2019,Redlands,"71,516","4,584",6.40%,"3,007",4.20%,"3,827",5.40%,"4,332",6.10%,"4,508",6.30%,"10,910",15.30%,"8,254",11.50%,"8,125",11.40%,"6,169",8.60%,"5,703",8.00%,"6,059",8.50%,"4,314",6.00%,"1,724",2.40%
2019,Redondo Beach,"66,757","6,088",9.10%,"4,455",6.70%,"4,088",6.10%,"2,255",3.40%,"2,828",4.20%,"9,142",13.70%,"12,327",18.50%,"8,726",13.10%,"4,144",6.20%,"4,710",7.10%,"4,909",7.40%,"2,263",3.40%,822,1.20%
2019,Redwood City,"85,926","5,970",6.90%,"4,563",5.30%,"4,295",5.00%,"3,379",3.90%,"4,635",5.40%,"14,797",17.20%,"13,858",16.10%,"11,336",13.20%,"6,165",7.20%,"5,163",6.00%,"6,050",7.00%,"4,186",4.90%,"1,529",1.80%
2019,Rialto,"103,540","8,520",8.20%,"7,929",7.70%,"8,619",8.30%,"6,879",6.60%,"9,427",9.10%,"18,188",17.60%,"12,628",12.20%,"11,647",11.20%,"5,588",5.40%,"4,083",3.90%,"6,893",6.70%,"2,124",2.10%,"1,015",1.00%
2019,Richmond,"110,575","8,096",7.30%,"8,378",7.60%,"5,894",5.30%,"6,180",5.60%,"7,084",6.40%,"17,745",16.00%,"16,406",14.80%,"16,138",14.60%,"4,520",4.10%,"6,707",6.10%,"8,875",8.00%,"3,096",2.80%,"1,456",1.30%
2019,Riverside,"331,369","19,514",5.90%,"19,424",5.90%,"27,145",8.20%,"31,947",9.60%,"30,031",9.10%,"53,944",16.30%,"41,417",12.50%,"41,854",12.60%,"15,919",4.80%,"15,242",4.60%,"19,629",5.90%,"10,665",3.20%,"4,638",1.40%
2019,Rocklin,"68,815","3,810",5.50%,"5,240",7.60%,"5,617",8.20%,"5,558",8.10%,"3,980",5.80%,"7,129",10.40%,"9,694",14.10%,"9,511",13.80%,"3,769",5.50%,"3,046",4.40%,"6,714",9.80%,"3,325",4.80%,"1,422",2.10%
2019,Roseville,"141,492","9,133",6.50%,"7,558",5.30%,"9,583",6.80%,"8,670",6.10%,"7,803",5.50%,"16,765",11.80%,"21,744",15.40%,"18,237",12.90%,"9,068",6.40%,"8,294",5.90%,"14,215",10.00%,"6,687",4.70%,"3,735",2.60%
2019,Sacramento,"513,620","32,605",6.30%,"34,558",6.70%,"30,295",5.90%,"31,590",6.20%,"35,302",6.90%,"93,673",18.20%,"72,338",14.10%,"58,287",11.30%,"27,033",5.30%,"25,096",4.90%,"42,698",8.30%,"20,105",3.90%,"10,040",2.00%
2019,Salinas,"155,473","13,580",8.70%,"13,273",8.50%,"14,984",9.60%,"12,441",8.00%,"10,733",6.90%,"24,807",16.00%,"22,577",14.50%,"18,956",12.20%,"6,447",4.10%,"5,040",3.20%,"7,412",4.80%,"3,515",2.30%,"1,708",1.10%
2019,San Bernardino,"215,780","14,151",6.60%,"16,677",7.70%,"18,981",8.80%,"16,554",7.70%,"19,113",8.90%,"34,785",16.10%,"28,614",13.30%,"25,264",11.70%,"11,184",5.20%,"9,097",4.20%,"14,303",6.60%,"4,762",2.20%,"2,295",1.10%
2019,San Buenaventura (Ventura),"109,108","6,034",5.50%,"4,469",4.10%,"6,909",6.30%,"6,238",5.70%,"5,854",5.40%,"18,470",16.90%,"12,737",11.70%,"12,639",11.60%,"8,331",7.60%,"7,740",7.10%,"10,970",10.10%,"6,180",5.70%,"2,537",2.30%
2019,San Clemente,"64,562","4,012",6.20%,"3,635",5.60%,"4,711",7.30%,"3,643",5.60%,"3,072",4.80%,"7,600",11.80%,"7,622",11.80%,"8,673",13.40%,"4,464",6.90%,"5,351",8.30%,"7,537",11.70%,"2,964",4.60%,"1,278",2.00%
2019,San Diego,"1,423,852","80,830",5.70%,"74,558",5.20%,"79,344",5.60%,"87,827",6.20%,"111,344",7.80%,"268,577",18.90%,"204,332",14.40%,"170,800",12.00%,"78,738",5.50%,"76,382",5.40%,"112,647",7.90%,"56,695",4.00%,"21,778",1.50%
2019,San Francisco,"881,549","39,088",4.40%,"31,759",3.60%,"30,575",3.50%,"30,872",3.50%,"47,976",5.40%,"204,061",23.10%,"141,927",16.10%,"112,977",12.80%,"51,698",5.90%,"49,152",5.60%,"79,547",9.00%,"41,488",4.70%,"20,429",2.30%
2019,San Jose,"1,021,786","56,849",5.60%,"57,988",5.70%,"70,252",6.90%,"61,873",6.10%,"63,784",6.20%,"163,371",16.00%,"148,814",14.60%,"138,965",13.60%,"64,974",6.40%,"56,419",5.50%,"79,891",7.80%,"41,877",4.10%,"16,729",1.60%
2019,San Leandro,"88,822","3,333",3.80%,"3,876",4.40%,"5,513",6.20%,"3,812",4.30%,"2,945",3.30%,"17,311",19.50%,"10,663",12.00%,"12,974",14.60%,"7,086",8.00%,"7,473",8.40%,"7,075",8.00%,"4,702",5.30%,"2,059",2.30%
2019,San Marcos,"96,673","4,822",5.00%,"8,753",9.10%,"7,857",8.10%,"7,577",7.80%,"5,508",5.70%,"10,869",11.20%,"14,302",14.80%,"13,309",13.80%,"4,580",4.70%,"4,916",5.10%,"8,809",9.10%,"4,319",4.50%,"1,052",1.10%
2019,San Mateo,"104,438","6,269",6.00%,"6,242",6.00%,"4,942",4.70%,"5,352",5.10%,"5,388",5.20%,"18,150",17.40%,"16,146",15.50%,"13,845",13.30%,"6,877",6.60%,"5,432",5.20%,"8,464",8.10%,"4,401",4.20%,"2,930",2.80%
2019,San Ramon,"75,984","3,551",4.70%,"6,134",8.10%,"7,117",9.40%,"5,219",6.90%,"3,477",4.60%,"5,716",7.50%,"11,952",15.70%,"17,247",22.70%,"4,295",5.70%,"2,532",3.30%,"5,030",6.60%,"2,460",3.20%,"1,254",1.70%
2019,Santa Ana,"332,332","22,442",6.80%,"22,947",6.90%,"24,897",7.50%,"25,815",7.80%,"24,620",7.40%,"54,702",16.50%,"48,722",14.70%,"40,696",12.20%,"17,251",5.20%,"15,810",4.80%,"20,495",6.20%,"9,196",2.80%,"4,739",1.40%
2019,Santa Barbara,"91,357","4,027",4.40%,"3,535",3.90%,"6,001",6.60%,"5,020",5.50%,"9,046",9.90%,"13,540",14.80%,"12,142",13.30%,"10,723",11.70%,"5,536",6.10%,"4,530",5.00%,"9,838",10.80%,"4,319",4.70%,"3,100",3.40%
2019,Santa Clara,"130,371","7,506",5.80%,"6,438",4.90%,"5,022",3.90%,"9,651",7.40%,"9,336",7.20%,"30,577",23.50%,"18,034",13.80%,"16,162",12.40%,"7,527",5.80%,"6,866",5.30%,"6,806",5.20%,"5,011",3.80%,"1,435",1.10%
2019,Santa Clarita,"212,975","13,958",6.60%,"13,458",6.30%,"15,811",7.40%,"16,334",7.70%,"12,125",5.70%,"25,141",11.80%,"26,774",12.60%,"31,330",14.70%,"15,520",7.30%,"13,944",6.50%,"16,881",7.90%,"8,585",4.00%,"3,114",1.50%
2019,Santa Cruz,"64,605","2,054",3.20%,"2,162",3.30%,"2,950",4.60%,"9,714",15.00%,"12,696",19.70%,"9,131",14.10%,"6,951",10.80%,"6,750",10.40%,"2,680",4.10%,"3,004",4.60%,"4,231",6.50%,"1,821",2.80%,461,0.70%
2019,Santa Maria,"107,273","12,668",11.80%,"7,987",7.40%,"9,827",9.20%,"7,359",6.90%,"9,043",8.40%,"17,404",16.20%,"14,068",13.10%,"9,463",8.80%,"4,934",4.60%,"2,929",2.70%,"6,162",5.70%,"2,509",2.30%,"2,920",2.70%
2019,Santa Monica,"90,401","3,792",4.20%,"2,809",3.10%,"3,454",3.80%,"3,110",3.40%,"4,073",4.50%,"16,601",18.40%,"13,480",14.90%,"12,249",13.50%,"5,071",5.60%,"5,975",6.60%,"9,795",10.80%,"6,850",7.60%,"3,142",3.50%
2019,Santa Rosa,"176,761","11,237",6.40%,"10,128",5.70%,"12,002",6.80%,"10,447",5.90%,"10,092",5.70%,"25,209",14.30%,"22,729",12.90%,"24,715",14.00%,"11,090",6.30%,"9,776",5.50%,"16,995",9.60%,"8,361",4.70%,"3,980",2.30%
2019,Simi Valley,"125,594","6,456",5.10%,"5,092",4.10%,"7,438",5.90%,"8,409",6.70%,"8,224",6.50%,"17,029",13.60%,"15,287",12.20%,"19,568",15.60%,"10,228",8.10%,"8,039",6.40%,"10,342",8.20%,"6,253",5.00%,"3,229",2.60%
2019,South Gate,"93,433","6,763",7.20%,"6,158",6.60%,"6,487",6.90%,"6,591",7.10%,"7,900",8.50%,"16,078",17.20%,"10,893",11.70%,"11,879",12.70%,"4,839",5.20%,"4,869",5.20%,"7,734",8.30%,"2,097",2.20%,"1,145",1.20%
2019,South San Francisco,"67,781","2,025",3.00%,"2,034",3.00%,"3,195",4.70%,"3,060",4.50%,"4,314",6.40%,"11,681",17.20%,"8,856",13.10%,"11,005",16.20%,"5,031",7.40%,"5,174",7.60%,"6,638",9.80%,"3,425",5.10%,"1,343",2.00%
2019,Stockton,"312,682","22,942",7.30%,"21,396",6.80%,"26,311",8.40%,"23,824",7.60%,"21,548",6.90%,"43,915",14.00%,"42,711",13.70%,"35,019",11.20%,"16,695",5.30%,"15,774",5.00%,"24,599",7.90%,"13,552",4.30%,"4,396",1.40%
