Year,City,Population 25 years and over - Less than 9th grade,Percent Population 25 years and over - Less than 9th grade,Population 25 years and over - 9th to12th (No Diploma),Percent Population 25 years and over - 9th to12th (No Diploma),Population 25 years and over - High School Graduate (and equivalent),Percent Population 25 years and over - High School Graduate (and equivalent),"Population 25 years and over - Some college, no degree","Percent Population 25 years and over - Some college, no degree",Population 25 years and over - Associate's degree,Percent Population 25 years and over - Associate's degree,Population 25 years and over - Bachelor's degree,Percent Population 25 years and over - Bachelor's degree,Population 25 years and over - Graduate or Prefessional Degree,Percent Population 25 years and over - Graduate or Prefessional Degree,Total population,Under 5 years,Percent Under 5 years,5 to 9 years,Percent 5 to 9 years,10 to 14 years,Percent 10 to 14 years,15 to 19 years,Percent 15 to 19 years,20 to 24 years,Percent 20 to 24 years,25 to 34 years,Percent 25 to 34 years,35 to 44 years,Percent 35 to 44 years,45 to 54 years,Percent 45 to 54 years,55 to 59 years,Percent 55 to 59 years,60 to 64 years,Percent 60 to 64 years,65 to 74 years,Percent 65 to 74 years,75 to 84 years,Percent 75 to 84 years,85 years and over,Percent 85 years and over,Violent Crimes Sum,Unemployment Rate,Income,House price mean,% All Families,Total,Total Occupied,Renter occupied,Crime_Rate_per_100k,Percent Home Occupied,Percent Renter Occupied,Percent 25+,Percent 14-,Percent 15 to 24,Percent Uneducated,Percent Higher Education,Sum Uneducated,Sum Higher Education
2015,Milpitas,3301,6.1,2687,5.0,8687,16.2,9393,17.5,4332,8.1,16252,30.3,9053,16.9,77617.0,5705.0,7.4,4789.0,6.2,4431.0,5.7,3871.0,5.0,5116.0,6.6,11727.0,15.1,12829.0,16.5,11810.0,15.2,4638.0,6.0,2821.0,3.6,5283.0,6.8,3025.0,3.9,1572.0,2.0,77.0,5.2,22756.0,765310.2,4.5,22756.0,14331.0,8425.0,99.20507105402167,62.976797328177184,37.023202671822816,67.1,19.3,11.6,11.1,55.300000000000004,5988,29637
2015,Murrieta,2414,3.6,2951,4.3,16756,24.7,20823,30.7,5354,7.9,13245,19.5,6326,9.3,109816.0,6668.0,6.1,6403.0,5.8,9921.0,9.0,10132.0,9.2,8823.0,8.0,12592.0,11.5,13565.0,12.4,17606.0,16.0,6473.0,5.9,4863.0,4.4,6892.0,6.3,4488.0,4.1,1390.0,1.3,69.0,11.4,33068.0,355590.6,9.1,33068.0,20499.0,12569.0,62.83237415312887,61.99044393371235,38.00955606628765,60.599999999999994,20.9,17.2,7.9,36.7,5365,24925
2015,Napa,7623,14.0,2117,3.9,9807,18.1,13654,25.1,4803,8.8,11384,21.0,4943,9.1,80429.0,5259.0,6.5,5246.0,6.5,5766.0,7.2,4551.0,5.7,5276.0,6.6,10439.0,13.0,11634.0,14.5,10415.0,12.9,5809.0,7.2,4392.0,5.5,6218.0,7.7,3319.0,4.1,2105.0,2.6,298.0,3.9,27905.0,550673.3,7.4,27905.0,15121.0,12784.0,370.5131233758967,54.187421609030636,45.812578390969364,64.9,20.2,12.3,17.9,38.900000000000006,9740,21130
2015,Norwalk,9489,13.8,7440,10.8,18863,27.3,15298,22.2,6099,8.8,9109,13.2,2697,3.9,107145.0,7656.0,7.1,6972.0,6.5,7083.0,6.6,6377.0,6.0,10062.0,9.4,15357.0,14.3,14601.0,13.6,14283.0,13.3,8076.0,7.5,6060.0,5.7,6207.0,5.8,3037.0,2.8,1374.0,1.3,400.0,6.5,27139.0,367547.6,9.2,27139.0,15382.0,11757.0,373.325866815997,56.67858064040679,43.32141935959321,63.0,20.2,15.4,24.6,25.9,16929,17905
2015,Pittsburg,5180,11.6,4125,9.2,10643,23.8,12179,27.3,3603,8.1,6220,13.9,2704,6.1,69427.0,5471.0,7.9,5010.0,7.2,3977.0,5.7,4316.0,6.2,5999.0,8.6,10776.0,15.5,9312.0,13.4,10502.0,15.1,4848.0,7.0,3033.0,4.4,3815.0,5.5,1777.0,2.6,591.0,0.9,225.0,10.2,21934.0,308583.0,15.9,21934.0,11742.0,10192.0,324.0814092500036,53.53332725449075,46.46667274550926,63.5,20.8,14.8,20.799999999999997,28.1,9305,12527
2015,Rancho Cordova,2535,5.3,2189,4.6,11431,23.8,14456,30.1,4423,9.2,9883,20.6,3062,6.4,71026.0,4464.0,6.3,5668.0,8.0,5006.0,7.0,3903.0,5.5,4006.0,5.6,13892.0,19.6,9200.0,13.0,9765.0,13.7,3815.0,5.4,3117.0,4.4,4303.0,6.1,2920.0,4.1,967.0,1.4,344.0,10.7,24656.0,286228.4,12.0,24656.0,12972.0,11684.0,484.32968208824934,52.61194029850746,47.38805970149254,66.3,21.3,11.1,9.899999999999999,36.2,4724,17368
2015,Redding,1312,2.1,3351,5.3,13397,21.3,18770,29.8,8432,13.4,11705,18.6,5965,9.5,91579.0,5111.0,5.6,6110.0,6.7,4792.0,5.2,5838.0,6.4,6796.0,7.4,13020.0,14.2,8810.0,9.6,11758.0,12.8,5810.0,6.3,5411.0,5.9,10117.0,11.0,5239.0,5.7,2767.0,3.0,614.0,5.2,36937.0,227693.5,12.6,36937.0,19273.0,17664.0,670.4593847934569,52.17803286677315,47.82196713322684,65.49999999999999,17.5,13.8,7.4,41.5,4663,26102
2015,Redlands,1317,2.8,3521,7.6,9046,19.4,10694,22.9,4673,10.0,9509,20.4,7874,16.9,71028.0,5275.0,7.4,3330.0,4.7,5103.0,7.2,5003.0,7.0,5683.0,8.0,10052.0,14.2,8191.0,11.5,8271.0,11.6,4015.0,5.7,5558.0,7.8,6311.0,8.9,3032.0,4.3,1204.0,1.7,212.0,7.6,24203.0,330610.0,11.3,24203.0,13849.0,10354.0,298.4738413020217,57.22017931661364,42.779820683386355,63.99999999999999,19.3,15.0,10.399999999999999,47.3,4838,22056
2015,San Leandro,6085,9.3,5999,9.1,15122,23.0,14063,21.4,4983,7.6,14084,21.5,5298,8.1,90711.0,5185.0,5.7,4536.0,5.0,4619.0,5.1,4976.0,5.5,5761.0,6.4,12864.0,14.2,11579.0,12.8,13459.0,14.8,6771.0,7.5,5863.0,6.5,8769.0,9.7,3708.0,4.1,2621.0,2.9,412.0,5.5,32325.0,492812.5,7.3,32325.0,17164.0,15161.0,454.18967931121915,53.098221191028614,46.901778808971386,69.6,15.799999999999999,11.9,18.4,37.2,12084,24365
2015,San Marcos,5449,9.4,3074,5.3,11719,20.2,14025,24.1,4531,7.8,12291,21.2,7018,12.1,92934.0,6957.0,7.5,8235.0,8.9,5460.0,5.9,6453.0,6.9,7722.0,8.3,10978.0,11.8,15491.0,16.7,12190.0,13.1,4161.0,4.5,5040.0,5.4,6224.0,6.7,3242.0,3.5,781.0,0.8,171.0,3.5,29407.0,507907.8,9.3,29407.0,17678.0,11729.0,184.00154948673253,60.11493862005645,39.88506137994355,61.7,22.299999999999997,15.200000000000001,14.7,41.099999999999994,8523,23840
2015,South San Francisco,5670,11.9,4865,10.2,10068,21.1,9200,19.3,4334,9.1,10471,22.0,3028,6.4,67271.0,3045.0,4.5,3998.0,5.9,4659.0,6.9,3422.0,5.1,4511.0,6.7,9123.0,13.6,10109.0,15.0,9411.0,14.0,3853.0,5.7,4069.0,6.0,6425.0,9.6,2859.0,4.2,1787.0,2.7,157.0,5.3,19995.0,746064.4,5.1,19995.0,12922.0,7073.0,233.3843706797877,64.62615653913478,35.37384346086522,68.10000000000001,17.3,11.8,22.1,37.5,10535,17833
2015,Temecula,2555,3.6,3821,5.4,16021,22.7,20630,29.3,6490,9.2,11886,16.9,9119,12.9,112026.0,6326.0,5.6,8543.0,7.6,10687.0,9.5,8671.0,7.7,7277.0,6.5,15732.0,14.0,13636.0,12.2,17381.0,15.5,5865.0,5.2,5586.0,5.0,8191.0,7.3,2939.0,2.6,1192.0,1.1,114.0,6.9,33487.0,397298.4,6.6,33487.0,20748.0,12739.0,101.7620909431739,61.95837190551558,38.04162809448442,61.800000000000004,22.7,14.2,9.0,39.0,6376,27495
2015,Tracy,4246,7.8,4114,7.6,11702,21.6,13482,24.9,5472,10.1,11213,20.7,3958,7.3,87093.0,4322.0,5.0,6205.0,7.1,7813.0,9.0,7401.0,8.5,7165.0,8.2,10014.0,11.5,12876.0,14.8,13890.0,15.9,5581.0,6.4,4176.0,4.8,5321.0,6.1,1530.0,1.8,799.0,0.9,154.0,7.5,25423.0,407466.0,8.0,25423.0,15659.0,9764.0,176.82247712215678,61.59383235652756,38.40616764347244,61.3,21.1,16.7,15.399999999999999,38.1,8360,20643
2015,Turlock,3200,6.8,4647,9.9,12625,27.0,10683,22.8,3186,6.8,7882,16.8,4599,9.8,72293.0,3877.0,5.4,4865.0,6.7,6487.0,9.0,6030.0,8.3,4212.0,5.8,9403.0,13.0,10924.0,15.1,8651.0,12.0,3793.0,5.2,3414.0,4.7,6166.0,8.5,2587.0,3.6,1884.0,2.6,380.0,7.3,25993.0,262503.0,8.9,25993.0,13614.0,12379.0,525.6387202080423,52.37563959527564,47.62436040472435,62.10000000000001,21.1,14.100000000000001,16.7,33.4,7847,15667
2015,Tustin,3239,6.2,3797,7.3,9023,17.3,10301,19.8,4152,8.0,15448,29.7,6066,11.7,80563.0,7021.0,8.7,5453.0,6.8,5432.0,6.7,4508.0,5.6,6123.0,7.6,13696.0,17.0,11027.0,13.7,9909.0,12.3,4858.0,6.0,4887.0,6.1,4318.0,5.4,2356.0,2.9,975.0,1.2,130.0,5.0,24433.0,571655.0,11.0,24433.0,12141.0,12292.0,161.36439804873206,49.69099169156469,50.30900830843531,63.4,22.2,13.2,13.5,49.4,7036,25666
2015,Union City,1888,3.5,2093,3.9,14365,26.7,11097,20.7,3646,6.8,12823,23.9,7795,14.5,74510.0,5066.0,6.8,3669.0,4.9,2971.0,4.0,4083.0,5.5,5014.0,6.7,13196.0,17.7,8680.0,11.6,11270.0,15.1,5301.0,7.1,4093.0,5.5,7057.0,9.5,2791.0,3.7,1319.0,1.8,265.0,4.4,21306.0,650252.3,3.5,21306.0,14418.0,6888.0,355.6569587974769,67.67107856941706,32.32892143058294,70.2,15.7,12.2,7.4,45.199999999999996,3981,24264
2015,Upland,2232,4.2,4116,7.7,11213,21.1,14971,28.1,4967,9.3,10292,19.3,5435,10.2,76447.0,5115.0,6.7,3822.0,5.0,5029.0,6.6,3544.0,4.6,5711.0,7.5,10267.0,13.4,9703.0,12.7,10035.0,13.1,6006.0,7.9,4797.0,6.3,7301.0,9.6,3726.0,4.9,1391.0,1.8,232.0,3.9,27427.0,454200.6,11.1,27427.0,15155.0,12272.0,303.4782267453268,55.255769861815,44.744230138184996,67.9,18.299999999999997,12.1,11.9,38.8,6348,20694
2015,Vacaville,2828,4.4,4065,6.3,17205,26.8,18309,28.5,8625,13.4,9199,14.3,3989,6.2,96794.0,5735.0,5.9,6780.0,7.0,6770.0,7.0,6347.0,6.6,6942.0,7.2,14681.0,15.2,13345.0,13.8,12397.0,12.8,6190.0,6.4,5624.0,5.8,7295.0,7.5,2889.0,3.0,1799.0,1.9,249.0,7.3,31103.0,364455.7,10.2,31103.0,18378.0,12725.0,257.247350042358,59.08754782496865,40.91245217503135,64.5,19.9,13.8,10.7,33.9,6893,21813
2015,Vista,8477,14.2,4496,7.5,14538,24.3,13660,22.8,5056,8.4,8427,14.1,5209,8.7,100884.0,8669.0,8.6,9565.0,9.5,7113.0,7.1,6781.0,6.7,8893.0,8.8,16828.0,16.7,11521.0,11.4,14045.0,13.9,4376.0,4.3,2675.0,2.7,6300.0,6.2,3054.0,3.0,1064.0,1.1,343.0,6.1,28142.0,437854.9,13.0,28142.0,12766.0,15376.0,339.9944490702193,45.36280292800796,54.63719707199204,58.2,25.200000000000003,15.5,21.7,31.199999999999996,12973,18692
2015,West Covina,6137,8.1,5371,7.1,20344,26.7,17464,22.9,6570,8.6,15204,20.0,5057,6.6,108489.0,5147.0,4.7,6469.0,6.0,6083.0,5.6,7924.0,7.3,6719.0,6.2,15780.0,14.5,14222.0,13.1,15328.0,14.1,8467.0,7.8,6073.0,5.6,7934.0,7.3,5922.0,5.5,2421.0,2.2,263.0,7.1,30233.0,445917.1,5.8,30233.0,19756.0,10477.0,242.42089059720342,65.34581417656203,34.65418582343796,67.9,16.299999999999997,13.5,15.2,35.2,11508,26831
2015,Westminster,9320,13.8,5510,8.1,14094,20.8,15522,22.9,6948,10.3,11851,17.5,4446,6.6,92111.0,2910.0,3.2,4721.0,5.1,5716.0,6.2,5642.0,6.1,5431.0,5.9,11812.0,12.8,12999.0,14.1,15211.0,16.5,5717.0,6.2,6026.0,6.5,8630.0,9.4,5885.0,6.4,1411.0,1.5,303.0,4.8,28002.0,533885.0,15.2,28002.0,14785.0,13217.0,328.9509396271889,52.79980001428469,47.20019998571531,71.9,14.5,12.0,21.9,34.400000000000006,14830,23245
2015,Whittier,4883,8.3,4272,7.3,15453,26.3,15059,25.6,5807,9.9,8536,14.5,4826,8.2,87436.0,4288.0,4.9,4933.0,5.6,5982.0,6.8,6075.0,6.9,7322.0,8.4,13808.0,15.8,11289.0,12.9,11961.0,13.7,5458.0,6.2,5163.0,5.9,6779.0,7.8,2287.0,2.6,2091.0,2.4,238.0,5.3,27548.0,426161.0,8.8,27548.0,14753.0,12795.0,272.19909419461095,53.55379700885726,46.446202991142734,64.9,17.3,15.3,15.600000000000001,32.6,9155,19169
2015,Yuba City,6680,15.5,4228,9.8,10123,23.6,10308,24.0,4303,10.0,5044,11.7,2287,5.3,66944.0,4693.0,7.0,5485.0,8.2,4591.0,6.9,4469.0,6.7,4733.0,7.1,10048.0,15.0,7823.0,11.7,8698.0,13.0,3368.0,5.0,2874.0,4.3,6635.0,9.9,2201.0,3.3,1326.0,2.0,216.0,13.8,22787.0,222405.7,16.9,22787.0,11647.0,11140.0,322.65774378585087,51.11247641198929,48.88752358801071,62.199999999999996,22.1,13.8,25.3,27.0,10908,11634
2016,Alhambra,7859,12.6,3419,5.5,17200,27.6,10077,16.2,4185,6.7,13329,21.4,6319,10.1,85465.0,4178.0,4.9,3528.0,4.1,5107.0,6.0,3804.0,4.5,6460.0,7.6,11752.0,13.8,11979.0,14.0,13244.0,15.5,4938.0,5.8,5038.0,5.9,7444.0,8.7,5755.0,6.7,2238.0,2.6,146.0,4.5,27960.0,528523.5,9.5,27960.0,11080.0,16880.0,170.8301643947815,39.62804005722461,60.37195994277539,70.39999999999999,15.0,12.1,18.1,38.2,11278,23833
2016,Bellflower,7162,14.2,5787,11.4,12955,25.6,11623,23.0,4079,8.1,6767,13.4,2192,4.3,77789.0,5872.0,7.5,4961.0,6.4,5692.0,7.3,5806.0,7.5,4893.0,6.3,10570.0,13.6,10992.0,14.1,11709.0,15.1,4015.0,5.2,3961.0,5.1,5537.0,7.1,3084.0,4.0,697.0,0.9,392.0,7.0,23038.0,411200.7,12.1,23038.0,8962.0,14076.0,503.92729049094345,38.900946262696415,61.099053737303585,64.2,21.2,13.8,25.6,25.799999999999997,12949,13038
2016,Buena Park,7262,13.1,5942,10.7,12106,21.8,12103,21.8,4382,7.9,9651,17.4,4164,7.5,83148.0,5106.0,6.1,3941.0,4.7,4022.0,4.8,5934.0,7.1,8535.0,10.3,10507.0,12.6,11570.0,13.9,12155.0,14.6,5532.0,6.7,4479.0,5.4,6486.0,7.8,2558.0,3.1,2323.0,2.8,249.0,3.6,23555.0,490226.8,5.5,23555.0,13288.0,10267.0,299.4660124116034,56.41265124177457,43.58734875822543,64.1,15.600000000000001,17.4,23.799999999999997,32.8,13204,18197
2016,Carson,7700,12.0,5030,7.8,14388,22.4,14061,21.9,5663,8.8,12173,18.9,5224,8.1,92821.0,5300.0,5.7,4589.0,4.9,5845.0,6.3,6143.0,6.6,6705.0,7.2,13151.0,14.2,12411.0,13.4,12824.0,13.8,5677.0,6.1,4848.0,5.2,8159.0,8.8,6016.0,6.5,1153.0,1.2,505.0,8.0,25790.0,409828.1,6.2,25790.0,19034.0,6756.0,544.0579179280551,73.80379992245057,26.196200077549435,68.00000000000001,16.900000000000002,13.8,19.8,35.8,12730,23060
2016,Chino,5998,9.4,7682,12.0,15053,23.5,16672,26.0,4725,7.4,9671,15.1,4345,6.8,87771.0,4649.0,5.3,5336.0,6.1,4535.0,5.2,4955.0,5.6,4150.0,4.7,15245.0,17.4,14493.0,16.5,11957.0,13.6,5411.0,6.2,5666.0,6.5,7884.0,9.0,2317.0,2.6,1173.0,1.3,207.0,7.7,20149.0,429304.9,12.4,20149.0,11610.0,8539.0,235.84099531735995,57.620725594322295,42.379274405677705,71.8,16.599999999999998,10.3,21.4,29.299999999999997,13680,18741
2016,Citrus Heights,3924,6.4,2771,4.5,14911,24.2,19972,32.5,7711,12.5,8993,14.6,3233,5.3,87444.0,5766.0,6.6,4883.0,5.6,4612.0,5.3,4255.0,4.9,6413.0,7.3,13867.0,15.9,11074.0,12.7,10942.0,12.5,5996.0,6.9,6032.0,6.9,7700.0,8.8,4049.0,4.6,1855.0,2.1,396.0,3.0,34269.0,274253.0,8.5,34269.0,19714.0,14555.0,452.8612597776863,57.52721118211795,42.47278881788205,68.3,17.5,12.2,10.9,32.4,6695,19937
2016,Clovis,2266,3.4,4873,7.4,14189,21.5,17010,25.7,5979,9.0,14772,22.4,6983,10.6,106587.0,8103.0,7.6,8226.0,7.7,8612.0,8.1,7812.0,7.3,7762.0,7.3,15875.0,14.9,13493.0,12.7,13114.0,12.3,6062.0,5.7,4708.0,4.4,8100.0,7.6,3301.0,3.1,1419.0,1.3,255.0,6.1,35979.0,295187.5,10.3,35979.0,21279.0,14700.0,239.2411832587464,59.14283331943634,40.85716668056366,60.70000000000001,23.4,14.6,10.8,42.0,7139,27734
2016,Downey,7609,10.5,5972,8.3,20148,27.8,15978,22.1,5503,7.6,11969,16.5,5174,7.2,113267.0,7672.0,6.8,7274.0,6.4,8988.0,7.9,9002.0,7.9,7978.0,7.0,19060.0,16.8,15609.0,13.8,15708.0,13.9,5025.0,4.4,5247.0,4.6,7851.0,6.9,2252.0,2.0,1601.0,1.4,373.0,5.4,32646.0,479412.9,6.8,32646.0,14820.0,17826.0,329.31039049325926,45.39606689946701,54.603933100532984,62.4,21.1,14.9,18.8,31.299999999999997,13581,22646
2016,El Cajon,7465,11.5,5171,8.0,17646,27.2,17175,26.5,5540,8.5,8719,13.5,3103,4.8,103769.0,9855.0,9.5,9232.0,8.9,8133.0,7.8,5670.0,5.5,6060.0,5.8,15271.0,14.7,11491.0,11.1,12481.0,12.0,7024.0,6.8,6272.0,6.0,7151.0,6.9,2779.0,2.7,2350.0,2.3,395.0,10.3,32447.0,461535.4,19.2,32447.0,12443.0,20004.0,380.6531815860228,38.348691712639074,61.651308287360926,60.199999999999996,26.2,11.3,19.5,26.8,12636,17362
2016,Fairfield,5045,6.7,5973,7.9,17546,23.3,19060,25.3,8559,11.4,14636,19.4,4543,6.0,114757.0,7562.0,6.6,8623.0,7.5,6775.0,5.9,7839.0,6.8,8596.0,7.5,17924.0,15.6,12931.0,11.3,15206.0,13.3,7925.0,6.9,6648.0,5.8,8794.0,7.7,3797.0,3.3,2137.0,1.9,476.0,6.9,38027.0,380379.0,8.9,38027.0,21089.0,16938.0,414.78951175091714,55.457964078155,44.542035921845,63.9,20.0,14.3,14.600000000000001,36.8,11018,27738
2016,Hesperia,6809,11.8,8930,15.4,20566,35.5,11815,20.4,4005,6.9,4014,6.9,1738,3.0,93714.0,6287.0,6.7,6502.0,6.9,7083.0,7.6,8461.0,9.0,7504.0,8.0,12258.0,13.1,11995.0,12.8,11841.0,12.6,7137.0,7.6,4447.0,4.7,6802.0,7.3,2610.0,2.8,787.0,0.8,334.0,9.0,26802.0,210429.0,15.7,26802.0,16496.0,10306.0,356.4035256205049,61.547645698082235,38.452354301917765,60.9,21.200000000000003,17.0,27.200000000000003,16.8,15739,9757
2016,Lake Forest,2130,3.6,1993,3.4,8586,14.6,13691,23.3,4404,7.5,17764,30.2,10292,17.5,83236.0,5259.0,6.3,3753.0,4.5,5461.0,6.6,4404.0,5.3,5499.0,6.6,11887.0,14.3,12508.0,15.0,13106.0,15.7,4952.0,5.9,5294.0,6.4,6687.0,8.0,3018.0,3.6,1408.0,1.7,105.0,4.1,29496.0,605815.3,7.0,29496.0,20205.0,9291.0,126.14734009322888,68.50081366965011,31.499186330349875,68.89999999999999,17.4,11.899999999999999,7.0,55.2,4123,32460
2016,Lakewood,2287,4.3,2599,4.9,11203,21.0,15402,28.8,6288,11.8,11000,20.6,4634,8.7,81121.0,7187.0,8.9,4240.0,5.2,5091.0,6.3,5824.0,7.2,5366.0,6.6,11032.0,13.6,12291.0,15.2,9974.0,12.3,3896.0,4.8,6346.0,7.8,5747.0,7.1,2355.0,2.9,1772.0,2.2,223.0,5.6,24806.0,478191.0,7.6,24806.0,18058.0,6748.0,274.89799188866016,72.7969039748448,27.203096025155205,63.69999999999999,20.400000000000002,13.8,9.2,41.1,4886,21922
2016,Manteca,4140,8.5,5224,10.7,16838,34.6,11300,23.2,4372,9.0,5023,10.3,1769,3.6,76912.0,6207.0,8.1,6980.0,9.1,4673.0,6.1,4487.0,5.8,5899.0,7.7,10838.0,14.1,8919.0,11.6,10471.0,13.6,4088.0,5.3,5531.0,7.2,5001.0,6.5,3060.0,4.0,758.0,1.0,244.0,8.6,24828.0,345582.7,6.5,24828.0,14325.0,10503.0,317.2456833784065,57.69695505074915,42.30304494925085,62.3,23.299999999999997,13.5,19.2,22.9,9364,11164
2016,Milpitas,2736,4.9,3195,5.8,10917,19.7,8176,14.7,4090,7.4,15361,27.7,10973,19.8,77534.0,5175.0,6.7,5683.0,7.3,3669.0,4.7,2734.0,3.5,4825.0,6.2,15227.0,19.6,10792.0,13.9,9731.0,12.6,5953.0,7.7,4532.0,5.8,4629.0,6.0,3538.0,4.6,1046.0,1.3,96.0,3.0,22870.0,833131.3,3.9,22870.0,14306.0,8564.0,123.81664818015322,62.55356362046349,37.446436379536514,70.19999999999999,18.7,9.7,10.7,54.9,5931,30424
2016,Murrieta,3355,4.9,2473,3.6,15765,22.8,20710,30.0,6831,9.9,13504,19.6,6430,9.3,111682.0,7744.0,6.9,7761.0,6.9,10682.0,9.6,7545.0,6.8,8882.0,8.0,15449.0,13.8,13865.0,12.4,14278.0,12.8,7801.0,7.0,4921.0,4.4,7342.0,6.6,3820.0,3.4,1592.0,1.4,49.0,8.9,31090.0,376108.7,8.1,31090.0,20950.0,10140.0,43.874572446768504,67.38501125763912,32.61498874236089,60.4,23.4,14.8,8.5,38.800000000000004,5828,26765
2016,Napa,6445,11.5,3112,5.5,10002,17.8,12337,22.0,4796,8.5,12922,23.0,6554,11.7,80412.0,4007.0,5.0,5057.0,6.3,5727.0,7.1,5047.0,6.3,4406.0,5.5,10381.0,12.9,10561.0,13.1,10605.0,13.2,5565.0,6.9,4605.0,5.7,8004.0,10.0,4394.0,5.5,2053.0,2.6,296.0,5.3,30017.0,604852.5,4.6,30017.0,17087.0,12930.0,368.1042630453166,56.924409501282604,43.07559049871739,67.30000000000001,18.4,11.8,17.0,43.2,9557,24272
2016,Norwalk,11152,16.1,6411,9.3,18872,27.3,15014,21.7,4523,6.5,9799,14.2,3294,4.8,106161.0,6752.0,6.4,6215.0,5.9,8548.0,8.1,8838.0,8.3,6743.0,6.4,16137.0,15.2,13719.0,12.9,14205.0,13.4,6431.0,6.1,5588.0,5.3,8602.0,8.1,2934.0,2.8,1449.0,1.4,419.0,6.2,26883.0,385334.1,13.0,26883.0,16864.0,10019.0,394.68354668852027,62.731093999925605,37.268906000074395,63.8,20.4,14.700000000000001,25.400000000000002,25.5,17563,17616
2016,Pittsburg,4734,10.6,5300,11.8,11584,25.8,11374,25.4,2635,5.9,6754,15.1,2477,5.5,70677.0,5514.0,7.8,5958.0,8.4,5369.0,7.6,3980.0,5.6,4998.0,7.1,10581.0,15.0,9932.0,14.1,9050.0,12.8,3840.0,5.4,3835.0,5.4,5456.0,7.7,1750.0,2.5,414.0,0.6,278.0,8.6,20509.0,351922.9,7.0,20509.0,11542.0,8967.0,393.338709905627,56.27773172753425,43.72226827246575,62.900000000000006,23.799999999999997,12.7,22.4,26.5,10034,11866
2016,Rancho Cordova,2254,4.7,3383,7.0,12043,24.9,12306,25.4,4279,8.8,10293,21.3,3801,7.9,72319.0,5399.0,7.5,5069.0,7.0,5577.0,7.7,3969.0,5.5,3946.0,5.5,13230.0,18.3,10306.0,14.3,9187.0,12.7,3666.0,5.1,2961.0,4.1,4578.0,6.3,3325.0,4.6,1106.0,1.5,245.0,6.3,24611.0,312658.6,9.8,24611.0,14220.0,10391.0,338.776808307637,57.77904189183698,42.22095810816302,65.39999999999999,22.2,11.0,11.7,38.0,5637,18373
2016,Redlands,2019,4.3,2711,5.7,9323,19.7,11464,24.2,4724,10.0,9516,20.1,7580,16.0,71288.0,5101.0,7.2,5010.0,7.0,3838.0,5.4,4461.0,6.3,5541.0,7.8,12121.0,17.0,8969.0,12.6,7034.0,9.9,3703.0,5.2,4182.0,5.9,6076.0,8.5,2894.0,4.1,2358.0,3.3,225.0,6.1,24217.0,342811.4,7.5,24217.0,12892.0,11325.0,315.62114240825946,53.23533055291737,46.76466944708263,63.2,19.6,14.1,10.0,46.1,4730,21820
2016,Rialto,8458,14.3,9933,16.8,18036,30.5,13189,22.3,3202,5.4,4575,7.7,1722,2.9,103300.0,8107.0,7.8,8095.0,7.8,8883.0,8.6,9453.0,9.2,9647.0,9.3,17296.0,16.7,11885.0,11.5,12277.0,11.9,5198.0,5.0,3994.0,3.9,5226.0,5.1,2376.0,2.3,863.0,0.8,451.0,12.5,26445.0,276354.9,15.1,26445.0,16691.0,9754.0,436.5924491771539,63.11590092645113,36.884099073548875,56.4,24.2,18.5,31.1,16.0,18391,9499
2016,San Leandro,6701,10.1,5051,7.6,16062,24.1,15560,23.3,4765,7.1,11894,17.8,6639,10.0,90460.0,5028.0,5.6,5107.0,5.6,4693.0,5.2,4133.0,4.6,4827.0,5.3,12552.0,13.9,10273.0,11.4,15183.0,16.8,5437.0,6.0,7199.0,8.0,8644.0,9.6,4450.0,4.9,2934.0,3.2,487.0,3.1,34977.0,555016.5,7.4,34977.0,19979.0,14998.0,538.3594959097944,57.120393401378045,42.87960659862195,70.60000000000001,16.4,9.899999999999999,17.7,34.9,11752,23298
2016,San Marcos,5643,9.8,3454,6.0,10873,18.8,12187,21.1,4967,8.6,13364,23.1,7267,12.6,95268.0,6845.0,7.2,7868.0,8.3,8818.0,9.3,6852.0,7.2,7130.0,7.5,10662.0,11.2,13565.0,14.2,12050.0,12.6,5899.0,6.2,4433.0,4.7,6943.0,7.3,2135.0,2.2,2068.0,2.2,197.0,7.0,28706.0,541475.9,7.2,28706.0,18278.0,10428.0,206.7850694881807,63.673099700411065,36.326900299588935,58.400000000000006,24.8,14.7,15.8,44.300000000000004,9097,25598
2016,Temecula,2158,3.1,3123,4.5,14199,20.3,22745,32.6,5832,8.4,14803,21.2,6984,10.0,113062.0,8979.0,7.9,7396.0,6.5,9604.0,8.5,9463.0,8.4,7776.0,6.9,14547.0,12.9,13591.0,12.0,19276.0,17.0,6434.0,5.7,5202.0,4.6,7115.0,6.3,2870.0,2.5,809.0,0.7,145.0,7.6,32551.0,416666.1,6.1,32551.0,20261.0,12290.0,128.24821779200792,62.24386347577647,37.75613652422353,61.0,22.9,15.3,7.6,39.6,5281,27619
2016,Tracy,2833,5.1,3976,7.1,16420,29.4,16623,29.7,5226,9.3,7882,14.1,2964,5.3,89263.0,5703.0,6.4,6262.0,7.0,7082.0,7.9,8455.0,9.5,5837.0,6.5,11209.0,12.6,12419.0,13.9,13384.0,15.0,6498.0,7.3,3463.0,3.9,5134.0,5.8,3101.0,3.5,716.0,0.8,151.0,5.2,26744.0,440691.4,4.4,26744.0,15526.0,11218.0,169.16303507612335,58.05414298534251,41.94585701465749,61.99999999999999,21.3,16.0,12.2,28.7,6809,16072
